X,Y
27.66,438.57
13.8,471.7
28.62,431.03
31.04,435.17
27.71,432.54
23.02,443.44
18.5,451.23
25.4,439.04
19.61,454.22
27.33,438.97
9.78,484.03
7.19,487.15
13.03,474.02
29.17,433.03
19.61,461.97
24.81,440.43
23.13,438.8
10.44,474.42
19.23,450.77
28.72,443.26
10.2,468.27
24.37,443.13
14.8,466.27
28.99,428.28
23.39,438.35
23.83,445.17
30.21,431.46
9.18,475.57
22.33,441.85
32.49,435.43
30.19,428.37
25.56,442.2
16.37,464.69
15.8,468.55
16.55,460.59
26.46,431.65
6.75,486.26
17.75,459.43
21.7,444.66
28.66,431.23
31.5,436.43
24.6,442.64
20.91,446.19
10.35,478.36
16.59,465.03
25.12,436.56
24.54,448.11
19.66,459.12
20.43,445.58
24.2,443.09
5.71,485.83
24.54,444.93
20.21,447.73
23.38,440.9
26.82,441.14
21.24,447.32
23.95,449.81
24.09,442.92
5.46,474.87
21.91,449.8
31.5,435.13
29.24,440.29
7.25,477.45
28,433.94
14.38,459.66
12.02,464.5
29.09,438.97
31.03,436.13
16.7,458.05
27.04,433.25
8.87,477.97
21.98,457.29
12.95,469.05
24.39,442.72
12.58,471.24
17.05,459.63
6.76,478.56
21.51,448.65
10.13,474.92
15.9,465.5
12.38,470.46
25.47,440.38
32.38,430.17
21.67,452.56
15.01,462.6
16.9,460.57
15.71,465.05
12.71,475.38
10.9,477.04
24.83,442.2
24.35,448.19
11.83,470.32
8.95,485.21
20.79,445.83
8.57,484.17
6.01,482.25
10.08,474.63
9.31,482.55
7.92,482.98
25.89,442.12
11.83,471.98
9.98,463.16
17.85,456.49
29.54,427.82
22.54,442.28
11.16,478.3
9.94,481.24
16.06,450.62
22.12,439.18
21.87,442.37
32.67,432.32
27.41,445.02
10.06,473
28.52,431.36
19.78,450.43
27.07,433.61
14.76,461.16
22.92,438.86
18,450.85
28.37,439.25
6.03,479.61
19.99,447.22
7.61,475.55
27.54,450.22
11.91,472.88
18.63,450.29
23.88,449.52
18.16,461.16
13.26,467.78
13.95,468.21
8.62,481.87
25.88,434.81
9.33,473.78
13.18,464.7
31.33,431.44
13.52,470.47
25.56,434.48
17.3,448.79
8.94,473.34
7.5,476.01
14.01,470.1
19.76,448.71
20.89,452.05
29.1,430.98
21.83,443.76
26.05,438.59
9.96,477.85
4.24,491.25
12.66,473.11
11.05,479.59
9.41,492.88
26.45,433.44
6.49,485.95
19.26,451.85
8.3,484.07
33.82,435.58
19.05,447.47
13.94,466.54
18.31,464.45
10.06,471.86
26.92,431.29
19.54,450.54
5.6,491.1
24.93,429.53
13.99,473.2
11.45,470.4
7.44,488.12
29.16,429.06
21.57,455.18
17.9,452.55
16.84,456.85
30.76,439.32
27.32,443.13
20.46,456.7
16.98,450.55
16.69,458.57
5.62,490.83
32.26,426.48
24.6,436.28
29.29,435.69
4.15,491.22
6.77,478.24
21.6,453.28
19.76,449.76
21.39,449.76
15.4,471.66
15.82,460.2
22.49,449.64
25.14,446.63
26.55,434.55
18.98,453.37
22.03,450.25
20.76,444.85
32.83,427.36
23.46,444.82
20.55,447.54
28.63,427.35
21.64,442.52
27.51,437.09
28.67,433.79
12.14,472.84
27,434.94
32.15,435.71
20.9,446.57
25.25,443.14
22.35,445.27
3.95,492.46
22.75,452.33
22.92,444.22
22.95,434.41
16.54,465.26
13.12,463.46
9.6,475.01
25.31,437.33
21.9,456.52
23.35,441.28
9.51,471.32
14.87,467.29
27.43,436.64
13.07,471.19
10.45,477.41
26.97,433.88
10.37,477.91
21.9,439.06
18.76,462.18
12.75,471.03
16.4,463.79
14.33,468.92
19.77,448.26
17.34,463.89
25.71,444.35
12.3,474.46
8.88,478.7
27.54,439.8
24.1,443.75
32,428.69
9.75,480.35
5.84,489.05
19.57,448.73
6.4,484.44
26.96,436.69
15.16,460.03
24.43,436.05
33.95,432.22
30.62,432.66
29.05,439.14
24.75,442.6
18.07,456.5
25.11,443.43
22.61,440.98
24.48,432.71
11.37,478.88
7.55,476.58
22.98,454.63
13.88,471.39
26.54,431.78
15.18,467.74
26.63,434.25
8.21,481.32
9.26,460.72
26.44,435.61
18.18,451.14
18.01,455.91
23.76,445.85
11.61,464.68
31.46,435.56
10.27,470.76
14.54,468.93
14.43,467.12
23.1,439.03
22.79,447.12
15.99,463.47
25.88,430.86
27.28,434.78
29.56,437.93
16.88,462.83
24.99,443.12
13.32,451.93
29.54,443.79
15.39,461.39
31.28,438.63
8.77,469.1
25.78,442.46
13.18,465.96
22.67,446.36
12.22,464.12
13.91,472.67
23.92,433.23
23.77,441.54
20.76,448.92
14.77,470.21
8.51,483.54
11.98,477.56
30.46,432.45
14.29,464.73
29.36,431.39
9.44,471.32
24.35,444.35
14.47,466.64
31.54,431.27
26.96,437.41
29.8,437.65
15.62,462.59
11.16,479.11
19.07,456.37
13.92,467.29
9.59,478.88
19.97,450.41
23.78,439.83
30.67,432.76
25.59,444.9
14.02,469.53
22.72,449.04
25.44,436.67
10.7,484.94
21.94,453.3
7.39,487.84
17.81,471
14.59,466.83
22.38,441.47
33.24,435.5
28.61,429.91
17.51,455.01
33.63,431.81
16.5,458.3
19.79,452.41
23.77,440.08
11.8,469.55
24.94,440.12
28.78,432.66
23.09,439.36
21.92,446.71
14.57,462.48
27.09,434.31
23.39,434.5
29.52,439.6
13.42,458.49
28.07,437.65
15.47,466.63
18.5,466.8
15.24,456.33
21.26,455.45
22.64,434.36
23.42,441.46
22.26,442.58
24.38,440.85
11.56,460.6
25.18,445.64
21.09,443.51
23.01,445.72
21.69,443.67
23.48,441.78
29.04,438.5
13.62,465.74
20.12,447.46
12.19,468.91
31.48,438.19
9.52,475.44
26.05,437.04
24.93,455.06
21.4,445.2
8.46,474.42
22.11,448.15
9.05,472.41
11.92,470.33
29.38,430.2
21.04,450.92
31.04,441.56
19.83,449
13.86,469.94
22.57,440.81
6.62,479.74
16.58,466.61
28.85,436.8
19.73,454.28
11.82,475.61
10.22,474.07
20.48,448.03
20.06,447.47
27.53,429.05
10.89,479.16
25.92,432
24.35,439.15
26.82,449.81
14.47,457.45
26.31,452.73
18.41,448.88
27.22,436.81
14.17,464.17
24.19,439.52
24.49,440.87
20.91,442.67
22.74,447.85
15.4,469.18
29.82,439.17
20.98,461.9
19.35,447.43
29.2,425.2
27.34,446.56
19.02,455.42
25.09,439.77
17.67,466.31
23.54,434.45
27.29,446.94
25.53,445.59
13.42,472.57
7.35,485.35
26.93,435.11
9.55,479.23
24.11,444.35
25.34,439.8
30.69,430.45
8.95,475.43
15.58,460.61
23.48,443.21
21.43,445.29
10.39,478.05
12.84,470.96
14.92,465.63
10.87,484.63
21.19,452.43
18.38,452.91
16.82,468.22
10.36,478.27
9.51,474.93
9.34,482.06
10.2,480.11
12.92,469.83
12.75,475.61
26.72,441.93
27.5,439.77
17.36,456.98
16.11,460.99
32.82,441.06
30.98,432.99
25.68,431.32
17.96,454.59
23.39,448.3
12.64,476.37
27.38,435.81
25.91,443.2
19.89,447.63
10.42,470.81
30.32,429.36
24.52,438.89
12.04,472.13
8.33,481.89
31.03,432.56
21.25,448.43
18.55,450.73
20.8,457
17.78,450.89
5.89,493.9
6.18,484.87
27.71,435.84
3.26,489.38
12.24,473.22
12.1,462.28
30.68,438.68
28.19,436.43
27.34,448.26
26.91,436.84
5.62,483.13
30.55,426.8
17.55,454.29
26.48,438.1
27.62,442.13
22.59,437.39
14.3,467.9
26.22,433.61
19.02,465.42
12.34,468.52
18.34,457.17
19.44,452.89
15.37,460.02
15.43,468.35
11.23,475.85
23.36,436.39
11.77,478.51
3.21,491.35
29.89,431.45
24.97,454.35
14.48,470.63
21.98,444.6
15.31,466.5
27.61,437.85
25.92,442.84
22.51,444.66
23.76,442.9
23.17,441.77
8.91,475.43
10.61,471.26
27.21,439.04
28.61,428.25
23.95,435.92
26.75,438.4
24.94,439.08
18.22,465.78
24.7,439.7
8.43,483.1
10.15,481.31
18.88,464.63
22.43,447.98
27.45,437.37
26.09,438.86
30.69,430.33
27.69,432.57
15.33,466.86
13.26,472.52
9.96,480.6
21.05,447.66
7.98,480.72
23.46,435.36
32.06,426.07
23.35,437.87
9.63,480.21
18.58,453.96
29.07,438.79
14.73,468.23
16.39,463.99
20.23,452.5
15,467.71
11.06,473.16
27.67,437.29
13.76,469.74
30.2,431.77
29.06,432.12
12.83,470.87
30.97,435.6
14.66,467.87
20.11,447.42
19.09,461.84
30.26,442.98
31.05,426.31
21.19,443.29
24.84,440.36
14.95,464.98
17.52,455.72
8.09,484.35
27.3,438.65
27.04,431.1
9.13,473.47
12.4,476.44
22.76,450.31
12.52,463.22
12.41,473.86
15.15,468.64
23.93,440.66
19.16,451
25.68,442.98
18.8,459.36
32.9,430.23
29.55,428.77
17.85,458.16
24.49,444.54
13.78,468.17
15.08,461.68
24.14,450.13
20.32,446.22
8.63,483.91
8.48,483.5
25.88,434.4
7.41,486.91
12.03,464.02
20.86,456.27
19.86,462.86
29.75,435.61
14.33,468.86
11.88,470.06
28.7,436.58
21.11,442.68
23.87,452.59
21.93,443.91
29.38,445.42
9.19,481.55
23.57,446.72
18.55,459.97
28.11,444.2
11.95,474.56
19.84,449.85
19.27,447.63
12.91,469.71
18.13,455.82
11.54,474.73
16.65,452.52
9.55,480.74
23.77,434.08
21.75,452.89
14.75,468.14
31.26,438.15
26.75,430.45
13.24,474.48
19.64,447.66
24.64,444.95
8.72,477.86
22.48,445.55
6.76,484.36
10.2,462.87
12.33,471.16
14.72,467.11
18.16,465.26
12.42,469.59
28.42,435.59
5.47,481.56
9.81,469.64
17.86,457.42
14.19,462.86
27.57,444.71
29.25,441.7
25.02,436.64
32.51,433.76
25.44,444.61
21.17,452.02
30.9,435.27
18.68,452.85
13.82,454.88
24.01,443.03
25.85,434
19.75,443.63
15.17,461.89
6.54,491.16
12.3,476.42
16.45,454.69
9.23,481.29
21.96,452.48
29.03,435.09
11.67,475.07
21.03,447.11
21.28,438.7
30.04,437.95
21.36,443.93
18.34,460.58
24.06,445.91
24.97,443.7
12.38,467.55
31.09,440.08
21.82,455.2
17.77,460.13
27.82,434.52
18.84,454.47
27.79,427.67
32.72,437.99
18.68,453.25
24.65,455.68
3.95,488.64
19.67,464.99
19.72,446.01
30.57,437.62
30.37,431.38
30.35,434.62
7.82,481.52
12.19,474.63
11.42,477.5
28.61,440.53
15.24,460.94
19.64,451.45
17.46,458.06
18.11,458.85
9.75,474.31
17.14,457.02
27.44,436.42
6.57,483.86
28.98,438.45
19.76,456.69
29.73,439.06
5.17,485.46
26.9,432.95
17.1,461.51
20.54,445.41
28.8,439.65
27.99,437.81
16.45,462.66
33.01,433.5
11.95,475.4
31.54,430.07
33.11,437.19
30.25,437.28
14.56,467.53
11.83,473.31
21.53,444.04
30.27,438.68
9.39,482.16
24.22,452.2
10.1,479.95
22.59,447.17
27.51,433.16
8.39,479.57
11.94,475.59
9.72,481.85
25.6,441.11
12.65,479.53
26.26,435.41
23.78,443.06
18.02,458.01
21.45,453.38
28.02,444.42
26.97,439.61
19.46,454.89
14.82,465.73
20.25,453.81
26.18,453.54
19.46,460.57
12.52,470.56
14.91,458.99
24.27,450.26
20.36,445.67
8.32,479.69
17.35,465.16
15.52,466.38
10.71,473.77
10.77,479.22
23.57,435.82
19.73,457.46
31.9,432.27
26.77,449.1
19.05,454.28
29.39,434.27
16.42,472.17
27.23,432.55
24.02,441.57
22.44,452.71
25.14,435.39
25.42,432.04
25.9,434.84
8.14,480.25
31.13,435.14
21.52,449.08
29.23,438.92
33.5,433.19
20.37,463.2
23.19,454.62
20.88,440.08
12.59,471.63
23.24,441.35
9.42,477.01
9.87,473.2
11.22,480.71
7.79,471.82
13.9,468.96
30.69,435.17
27.16,446.38
26.58,438.66
23.99,443.66
10.68,474.03
16.16,463.09
22.69,443.47
10.6,478.47
27.14,427.21
23.22,443.7
26.27,443.67
14.73,470.45
33.08,434.98
32.31,428.44
25.14,443.93
10.42,479.03
21.97,448.8
29.86,439.89
20.35,453.5
7.91,483.49
27.54,440.87
27.07,446.48
23.32,436.26
27.16,431.85
29.72,430.36
8.33,479.12
25.56,435.81
28.93,437.34
10.08,480.8
13.7,470.28
9.43,479.28
24.3,438.92
8.27,485.31
27.24,442.84
9,483.26
25.99,434.7
30.45,438.68
21.04,439.53
7.19,480.4
14.42,461.34
21.47,444.02
28.68,431.66
26.71,439.33
25.65,434.78
17.33,462.26
13.64,466.66
15.79,455.15
25.38,434.44
13.01,469.48
8.88,484.99
22.67,449.34
15.25,461.68
17.9,453.02
33.75,432.62
27.59,439.31
31.88,438.42
24.82,433.62
22.38,441
32.91,426.28
9.97,464.86
22.78,445.45
8.81,479.24
28.85,435.13
15.21,468.18
14.22,464.06
25.6,435.12
17.09,464.11
10.2,482.26
7.4,477.69
13.64,469.61
15.84,465.5
22.95,438.83
23.07,443.42
25.52,440.32
23.24,440.78
32.46,427.87
8.94,479.95
17.67,457.67
23.82,445.45
19.67,444.87
26.23,440.18
10.03,482.16
7.65,475.89
27.98,440.68
13.74,465.24
17.79,458.57
7.55,484.93
19.77,458.21
24.89,436.39
4.97,489.96
14.64,462.72
28.71,432.05
25.15,447.91
24.28,432.47
30.28,428.27
13.7,463.99
28.19,449.61
24.73,437.55
30.44,438.31
7.54,486.76
24.39,442.04
14.68,458.51
10.14,472.17
7.9,474.5
6.76,487.08
23.57,439.71
27.37,435.64
18.97,459.68
13.01,466.5
6.9,481.88
27.89,435.69
21.1,448.8
23.19,451.08
29.58,433.91
27.51,431.97
28.51,434.43
24.77,441.12
27.25,439.63
17.4,457.59
25.77,439.98
26.13,430.6
30.05,434.92
34.18,432.1
15.11,467.82
12.11,475.53
22.21,440.14
25.37,437.19
16.62,457.89
6.03,488.57
29.82,442.6
31.3,428.75
24.74,440.36
18.4,453.78
8.23,479.24
24.71,443.52
30.07,426.35
7.45,478.89
14.07,456.71
8.69,477.2
23.94,448.67
13.15,469.34
22.44,444.65
24.67,450.64
7.07,481.58
14.8,466.21
22.83,449.99
10.29,479.58
22.42,440.99
21.85,445.62
10.64,471.48
8.99,483.35
32.27,429.72
27.27,436.64
15.69,462.07
27.47,431.11
6.69,483.82
11.7,467.51
25.06,443.03
25.61,443.96
21.17,455.66
22.35,448.41
17,458.94
27.51,440.81
21.39,452.68
26.86,428.69
22.69,446.43
25.82,439.58
26.36,451.81
9.14,481.46
26.65,437.7
29.8,437.85
23.48,445.66
21.81,447.13
15.94,462.44
9.99,475.75
15.34,464.58
26.45,436.89
16.46,456.64
7.93,484.75
7.94,479.8
21.19,469.76
20.84,445.74
17.25,462.8
14.48,469.64
26.96,429.48
6.85,483.12
12.64,461.46
17.3,454.88
26.16,446.73
25.04,436.47
27.92,431.76
26.67,441.29
24.81,444.89
16.71,465.09
23.07,446.19
18.04,461.13
17.07,464.6
25.42,439.43
9.48,485.36
11.9,477.75
9.96,475.91
27.06,443.1
10.26,474.16
31.46,434.96
28.07,443.77
22.12,443.97
14.7,472.85
26.66,439.99
11.48,472.9
23.84,445.44
21.08,453.4
25.41,449.2
28.04,435.42
21.03,453.86
24.88,452.31
26.92,437.62
23.07,444.08
18.09,453.02
21.1,442.78
9.1,471.85
22.1,441.31
21.6,446.4
21.11,439.91
29.45,438.41
24.69,436.33
21.3,450.56
18.99,468.35
4.7,487.78
7.41,488.48
10.04,480.63
13.09,457.29
5.75,485.23
20.65,447.35
8.84,481.58
18.18,449.24
13.71,468.43
24.47,441.07
24.34,433.83
27.98,436.08
15.27,467.01
30.26,435.04
15.84,464.93
26.07,436.94
19.43,458.46
27.1,430.87
13.87,473.39
26.96,429.03
30.12,436.34
15.73,466.63
7.95,480.6
3.85,489.78
21.98,442.65
13.04,473.49
10.61,465.15
25.3,436.62
22.54,446.64
16.71,467.46
3.63,487.87
12.19,475.36
13.84,468.66
12.62,470.94
13.94,467.9
29.46,428.54
14.01,464.79
11.83,463.62
14.41,467.46
17.5,466.78
10.72,480.18
17.04,458.1
26.66,433.62
5.24,486.67
8.53,476.73
31.44,437.6
10.34,478.03
26.38,444.85
24.96,433.4
24.78,442.42
20.27,454.29
22.35,444.04
26.84,442.17
12.11,475.53
24.96,442.36
8.75,480.4
11.77,472.22
28.8,435.45
8.73,474.44
23.76,444.57
13.8,468.8
7.71,482.19
15.36,464.12
27.81,437.02
24.02,438.52
30.09,434.68
20.76,445
30.1,435.27
25.73,444.85
25.21,448.66
18.93,449.74
28.84,442.69
32.43,439.75
25.77,449.65
18.62,452.82
6.44,490.57
5.71,482.49
28.88,440.99
8.57,484.2
7.87,486.2
19.36,454.5
10.9,482.4
21.34,458.13
16.69,458.96
25.3,437.17
27.14,438.82
15.27,456.72
14.62,470.79
26.65,442.66
28.84,442.69
12.88,468.19
5.82,470.02
13.74,466.67
8.05,477.2
15.91,459.73
12.25,474.77
20.4,450.07
27.39,441.04
27.76,439.03
24.44,440.53
9.51,481.12
22.02,451.92
12.67,462.35
27.24,433.65
28.33,432.66
9.15,477.78
15.25,466.21
6.71,487.05
16.38,450.69
32,427.95
22.86,445.66
7.39,482.99
11.54,465.61
9.73,481.42
12.54,461.08
12.34,466.47
29.05,428.39
31.23,427.58
22.68,441.47
9.93,485.23
22,439.37
18.8,462.79
29.67,425.14
30.93,440.59
25.67,435.89
13.64,468.85
25.8,450.5
14.65,470.41
34.18,425.5
17.8,451.62
19.14,458.06
26.11,434.94
14.74,461.82
5.5,478.65
25.96,435.84
27.28,438
9.65,481.68
29.05,440.74
23.66,435.39
27.2,440.57
30,435.6
6.63,489.16
24.17,447.13
8.35,483.63
11.68,475.13
9.48,478.42
10.74,477.93
8.62,482.99
24.41,442.62
14.55,458.82
31.15,431.37
16.28,464.13
25.17,442.15
25.59,443.91
5.34,472.66
12.53,469.18
10.98,472.34
23.23,444.01
28.5,441.74
4.83,485.32
8.01,476.22
27.56,433.95
25.68,433.92
9.56,487.92
24.04,437.51
15.62,466.15
26.24,452.41
7.04,488.99
18.44,460.44
24.21,441.78
5.62,481.69
10.6,477.62
20.88,450.87
29.35,445.86
8.75,478.85
9.14,483.57
15.29,468.62
14.03,467.16
28.33,427.42
8.3,481.6
11.17,470.85
16.62,459.59
20.85,449.57
14.35,461.74
10.32,481.09
21.55,443.48
13.17,468.82
23.21,448.09
12.15,462.51
15.9,464.03
7.79,477.26
30.51,435.57
15.52,467.9
16.88,457
11.88,465.47
16.98,464.01
14.84,472.07
25.76,441.14
27.02,442.67
22.08,458.74
19.69,454.87
25.69,439.06
4.78,479.09
28.32,439.5
14.69,467.39
9.84,477.62
14.57,464.58
28.31,444.51
29.09,439.34
28.55,432.59
28.24,439.36
14.86,468.87
26.3,437.95
13.83,470.21
8.47,485.1
26.94,448.6
28.11,431.83
13.23,465.26
16.36,461.62
13.85,467.2
21.38,445.8
28.55,437.62
8.51,476.6
22.28,437.85
18.83,454.23
24.54,447.67
9.73,469.11
24.34,440.63
14.12,472.32
25.47,437.02
26.49,431.06
11.01,473.96
13.86,463.49
18.77,457.07
26.13,441.28
9.16,480.98
11.72,474.7
15.09,469.8
15.71,462.84
12.16,482.99
22.32,440.21
15.26,463.6
13.56,459.76
24.34,446.09
24.65,431.77
5.19,482.46
11.76,475.18
14.74,463.61
13.12,471.44
21.84,445.16
28.41,440.28
27.27,432.35
14.03,465.51
31.63,436.89
24.32,438.08
14.12,471.86
28.83,429.13
7.99,481.35
12.62,465.68
12.51,463.79
22.71,441.24
13.11,473.38
26.58,434.41
3.31,487.19
32.55,428.84
7.26,483.58
18.53,452.73
25.61,438.45
16.09,463.64
8.49,480.35
7.64,483.74
26.01,443.74
22.22,442.95
15.29,463.32
28.07,436.61
18.27,451.76
13.25,469.18
18.61,449.81
15.04,468.12
17.03,460.48
25.28,431.43
12.14,476.6
24.91,446.01
13.4,472.36
26.68,439.69
8.7,479.03
25.35,438.17
26.56,439.25
24.86,440.85
8.68,486.31
24.33,442.93
27.83,443.24
20.57,451.88
15.14,463.58
19.2,455.2
23.96,446.01
25.74,452.94
26.56,438.82
18.01,451.14
26.69,431.41
18.27,460.41
9.55,486.34
10.31,479.64
9.44,473.61
20.15,462.65
21.92,452.49
24.54,439.79
15.87,470.85
21.23,450.92
9.65,476.71
25.89,434.67
21.67,440.16
11.46,477.5
25.42,433.82
10.47,477.47
25.28,432.52
5.8,481.6
21.74,441.22
25.9,443.8
26.27,427.65
9.59,479.96
9.37,474.41
27.38,434.47
29.89,438.24
29.24,440.12
10.32,481.51
8.13,471.99
16.15,462.02
4.78,481.47
22.76,454.05
26.2,432.65
29.4,436.92
26.85,433.48
25.02,444.7
26.7,438.92
27.49,445.66
22.49,447.48
13.65,466.06
17.95,455.1
19.38,452.01
24.95,440.97
25.21,441.04
22.04,442.45
19.18,453.2
11.3,470.5
20.79,456.01
8.26,485.73
8.56,471.58
16.32,458.28
17.84,450.67
10.72,479.21
20.3,448.79
14.02,465.39
23.92,441.15
13.08,462.41
27.35,439.6
11.04,468.84
28.73,436.12
20.2,451.17
23.61,444.55
11.64,478.99
18.99,453.09
15.86,465.46
26.52,440.47
15.11,462.65
28.29,430.93
20.61,446.53
23.36,440.51
20.71,447.06
21.37,434.38
14.68,461.91
10.77,479.19
12.15,474.15
26.75,447.93
13.45,474.1
15.75,468.6
21.88,444.39
29.48,440.72
12.99,466.95
20.94,446.41
19.16,449.51
22.19,449.4
26.92,434.05
5.66,484.15
16,458.27
6.87,486.26
15.84,462.6
20.98,450
22.8,439.3
28.28,443.12
24.05,442.53
17.19,468.4
27.14,441.68
23.39,441.18
25.16,442.29
16.39,467.68
21.13,445.4
20.16,453.36
25.16,436.15
22.27,442.24
23.88,446.34
9.23,481.08
23.38,451.87
25.42,437.06
7.31,484.82
16.34,453.6
29.83,439.34
23.87,439.86
21.86,449.9
14.47,464.41
22.66,448.68
24.98,444.67
24.96,442.67
29.14,433.34
14.3,464.9
20.07,450.46
4.99,472.52
10.44,480.34
10.25,474.37
25.89,445.75
7.89,474.66
27.82,440.31
13.69,470.78
7.36,476.8
10.71,478.76
33.7,427.4
15.03,460.06
23.25,442.76
10.03,475.42
26.49,441.16
12.14,476.68
31.03,429.35
22.85,448.58
22.19,446.51
27.2,442.54
20.77,450.97
29.7,436.29
27.98,437.76
16.64,460.93
30.7,432.51
27.84,431.37
22.53,444.69
21.03,459.72
21.97,443.39
22.88,440.25
24.99,437.67
20.54,458.6
7.3,482.96
9.53,471.23
14.01,463.81
31.87,435.47
15.77,450.11
19.02,453.08
30.27,435.67
18.98,454.6
14.56,464.3
30.87,436.96
14.71,462.34
24.49,447.26
20.14,453.35
26.95,435.65
26.76,439.4
11.89,471.85
15.12,460.58
23.39,439.92
28.31,431.95
20.94,450.71
22.84,443.71
27.44,437.76
11.64,472.34
25.72,442.78
9.97,475.43
17.62,465.93
30.94,439.84
22.26,444.73
10.94,479.8
24.26,445.63
25.74,441.05
16.16,453.39
13.97,461.96
20.58,452.6
13.12,469.09
27.08,442.91
20.3,441.51
14.81,464.65
28.18,426.79
14.47,467.34
21.82,447.29
29.25,437.94
20.3,451.86
24.82,434.46
13.2,466.71
15.4,465.16
11.71,474.22
19.35,465.28
10.18,475.13
19.81,460.59
14.79,465.77
7.87,480.54
14.1,464.07
2.8,482.66
14.7,460.63
29.26,436.42
27.02,438.33
19.01,446.18
13.33,471.23
27.56,439.64
10.36,472.62
26.65,436.65
32.81,434.38
22.59,442
12.64,474.08
26.9,436.16
10.01,479.24
4.44,486.53
31.02,431.15
32.38,438.67
8.52,483.63
11.37,475.94
13.41,467.88
14.07,462.69
5.17,491.32
25.34,442.82
32.32,428.12
22.7,448.96
17.14,461.21
9.51,474.12
23.38,446.54
12.29,469.75
18.32,459.89
14.39,465.88
15.03,463.12
6.09,485.96
19.08,454.45
17.5,462.57
14.62,462.26
26.71,432.64
7.68,479.16
17.79,459.13
7,483.06
29.42,437.61
26.91,443.6
18.76,453.44
22.54,447.29
13.41,466.38
6.45,481.36
13.98,466.52
16.12,457.41
9.71,481.03
9.82,471.96
28.9,438.53
14.81,467.66
24.66,434.33
14.28,469.92
26.79,437.91
31.74,431.72
20.77,450.32
12.93,472.42
17.98,451.97
14.72,469.8
10.17,480.13
9.27,475.42
15.57,460.91
28.24,438.03
17.94,453.55
31.71,441.15
14.09,468.09
11.61,476.81
5.45,487.33
23.47,447.16
17.32,472.33
13.49,467.92
15.8,465.87
19.72,464.54
27.58,431.95
23.42,438.22
11.56,477.71
25.53,444.38
10.3,471.58
24.77,448.25
25.31,440.36
21.92,445.52
11.61,476.81
23.38,446.18
27.68,436.37
7.36,477.37
14.64,475.98
16.58,452.95
14.41,465.89
20.3,453.29
30.96,438.74
22.66,444.41
13.45,461.03
17.3,455.75
15.61,439.21
13.42,473.27
27,433.83
19.94,445.97
14.81,470.71
30.58,431.59
25.52,435.12
21.84,442.11
18.87,455.22
28.97,438.08
14.51,463.17
12.57,476.2
21.33,445.02
12.87,475.77
25.31,436.21
8.8,479.74
12.87,465.56
11.67,467.96
28.77,448.06
26.17,439.86
18.32,460.27
23.99,437.1
24.13,436.22
23.07,444.22
16.73,455.3
22.16,444.76
28.95,440.67
8.76,474.3
23.08,437.86
24.01,443.09
16.13,459.47
25.23,447.28
12.74,475.63
23.11,437.91
22.24,441.9
30.74,437.81
17.9,452.28
22.42,435.06
23.7,439.59
9.56,481.24
22.89,443.7
13.44,469.89
31.11,434.3
15.3,462.65
13.42,472.22
23.4,442.7
25.13,446.36
5.76,481.4
28.86,431.15
23,444.62
11.75,475.35
11.52,477.19
6.99,487.18
13.83,466.2
33.37,436.76
31.81,426.84
28.75,435.33
17.11,453.22
14.26,464.62
31.25,432.22
2.58,488.69
7.01,489.64
27.17,435.22
32.98,433.56
26.08,436.85
20.94,448.18
32.51,428.37
16.05,463.72
13.93,466.47
20.66,447.14
22.88,436.36
6.5,480.96
22.45,444.26
23.35,439.82
23.56,440.69
28.97,430.98
27.4,439.66
24.46,441.34
23.25,444.23
13.52,474.82
25.62,439.13
21.75,446.64
25.14,444.5
7.69,483.54
13.74,465.92
2.71,489.3
29.28,436.15
20.08,457.14
21.71,445.72
9.96,475.21
22.32,445.36
13.25,470.46
13.77,466.07
28.36,434.03
16.25,458.31
22.78,440.87
25.92,448.37
9.48,472.16
29.34,433.57
23.69,444.46
27.58,438.1
10.59,478.74
25.42,433.97
23.69,439.66
7.69,478.05
8.48,483.5
24.07,441.84
4.43,491.9
11.57,474.72
16.53,458.67
30.72,435.83
12.43,470.92
9.14,491.97
26.54,431.31
16.09,464.95
22.97,466.7
20.35,446.42
23.04,439.67
26.3,428.83
31.24,430.7
25.65,444.01
13.98,462.81
4.69,486.34
21.84,454.99
12.59,474.11
14.35,468.9
11.92,472.5
10.39,473
30.83,435.87
12.58,473.02
11.41,476.81
12.64,468.78
8.6,480.82
7.52,483.28
27.75,440.83
20.17,454.79
32.57,430.12
22.32,439.49
18.32,454.44
24.58,433.99
18.59,459.72
27.67,433.37
25.5,444.26
26.45,442.12
29.22,430.24
31.91,429.29
7.26,474.91
5.06,483.73
12.14,474.82
13.56,473.16
22.58,460.3
28.57,439.46
15.77,468.78
14.24,466.88
17.83,458.42
20.23,445.82
20.57,465.69
9.25,478.48
27.6,431.44
20.08,448.74
11.4,465.79
12.88,470.31
25.01,435.73
22.3,449.86
24.51,447.66
19.09,466.13
8.27,479.91
23.14,444.51
6.82,489.64
9.28,482.8
6.48,484.65
7.2,480.53
24.31,440.79
8.83,478.87
14.5,465.15
24.43,444.89
21.91,445.04
9.04,473.57
29.18,428.52
14.1,460.01
9.93,464.64
12.56,467.19
30.71,438.42
18.95,457.58
31.87,429.41
13.86,467.39
27.47,446.69
12.49,461.35
22.27,451.74
24.4,439.06
15.46,461.2
27.69,435.08
26.44,440.43
10.89,478.23
30.54,435.46
23.73,444.07
